"CLIENTE","SETOR","DOCUMENTO","metadata","document_date","ETIQUETA","CAIXA","ENDERECO"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""145"",""Setor"":""RECURSOS HUMANOS"",""Periodo"":""2013 A 2018"",""Assunto"":""CLT - WILLIAM JOHNNY ORLANDO FERNANDES"",""Observa\u00e7\u00e3o"":""HOLERITES E CART\u00d5ES DE PONTO - 2013 A 2018"",""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2607766""}","2018-12-31",2607766,100758,"10A261110"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""146"",""Setor"":""RECURSOS HUMANOS"",""Periodo"":""2013 A 2017"",""Assunto"":""CLT - ADRIANA MARCOCCIA SILVA"",""Observa\u00e7\u00e3o"":""DOCUMENTOS PESSOAIS, ASOS, TERMOS CONTRATUAIS, HOLERITES, CART\u00d5ES DE PONTO - 2013 A 2017"",""Data do Documento"":""31\/12\/2017"",""Etiqueta"":""2607767""}","2017-12-31",2607767,100758,"10A261110"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""147"",""Setor"":null,""Periodo"":""AGOSTO A DEZEMBRO 2016"",""Assunto"":""CANAL GEEK - NOTAS FISCAIS E FATURAS 2016"",""Observa\u00e7\u00e3o"":""FATURAS EMITIDAS PELA CANAL GEEK - AGOSTO A DEZEMBRO 2016"",""Data do Documento"":""31\/12\/2016"",""Etiqueta"":""2607768""}","2016-12-31",2607768,100758,"10A261110"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""140"",""Setor"":null,""Periodo"":""2011 A 2013"",""Assunto"":""DARF"",""Observa\u00e7\u00e3o"":""GUIAS DE RECOLHIMENTOS DARF'S  - IRRF 2011 A 2013, PIS E COFINS 2013, SOBRE SERVI\u00c7OS PRESTADOS PJ 2013"",""Data do Documento"":""31\/12\/2013"",""Etiqueta"":""2607761""}","2013-12-31",2607761,100757,"10A261111"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""141"",""Setor"":null,""Periodo"":null,""Assunto"":""SARCON"",""Observa\u00e7\u00e3o"":""BOLETOS E COMPROVANTES DE PAGAMENTOS, CONTRATO E RESCIS\u00c3O CONTRATO DE LOCA\u00c7\u00c3O, TAXA DE ILUMINA\u00c7\u00c3O P\u00daBLICA, RESTITUI\u00c7\u00c3O DE CAU\u00c7\u00c3O"",""Data do Documento"":""31\/12\/2022"",""Etiqueta"":""2607762""}","2022-12-31",2607762,100757,"10A261111"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""142"",""Setor"":null,""Periodo"":null,""Assunto"":""DESENVOLVE"",""Observa\u00e7\u00e3o"":""C\u00c9DULA DE CR\u00c9DITO BANC\u00c1RIO"",""Data do Documento"":""31\/12\/2022"",""Etiqueta"":""2607763""}","2022-12-31",2607763,100757,"10A261111"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""143"",""Setor"":""RECURSOS HUMANOS"",""Periodo"":""2009 A 2013"",""Assunto"":""FGTS"",""Observa\u00e7\u00e3o"":""GUIAS DE RECOLHIMENTOS FGTS, GUIAS DE RECOLHIMENTO RESCIS\u00d3RIOS, COMPROVANTES DE PAGAMENTOS - 2009 A 2013"",""Data do Documento"":""31\/12\/2013"",""Etiqueta"":""2607764""}","2013-12-31",2607764,100757,"10A261111"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""137"",""Setor"":null,""Periodo"":null,""Assunto"":""CLARO"",""Observa\u00e7\u00e3o"":""FATURAS E COMPROVANTES DE PAGAMENTOS 2005 E 2006, TERMO DE ADES\u00c3O 2014, CONTRATO E NOTA FISCAL 2021, RECIBO DE ENTREGA DE CHAVES 2021"",""Data do Documento"":""31\/12\/2022"",""Etiqueta"":""2607758""}","2022-12-31",2607758,100756,"10A261112"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""138"",""Setor"":null,""Periodo"":""2005 A 2013"",""Assunto"":""ELETROPAULO"",""Observa\u00e7\u00e3o"":""CONTRATOS DE ADES\u00c3O, PROTOCOLOS DE ATENDIMENTOS, FATURAS E COMPROVANTES DE PAGAMENTOS 2005 A 2013CONTRATOS DE ADES\u00c3O, PROTOCOLOS DE ATENDIMENTOS, FATURAS E COMPROVANTES DE PAGAMENTOS 2005 A 2013"",""Data do Documento"":""31\/12\/2022"",""Etiqueta"":""2607759""}","2022-12-31",2607759,100756,"10A261112"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""139"",""Setor"":null,""Periodo"":""2007 A 2015"",""Assunto"":""DAS"",""Observa\u00e7\u00e3o"":""GUIAS DE RECOLHIMENTO SIMPLES NACIONAL E COMPROVANTES DE PAGAMENTOS 2007 A 2015"",""Data do Documento"":""31\/12\/2015"",""Etiqueta"":""2607760""}","2015-12-31",2607760,100756,"10A261112"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""133"",""Setor"":null,""Periodo"":null,""Assunto"":""ASSISTENCIA"",""Observa\u00e7\u00e3o"":""CONTAS DE CONSUMO, CERTIFICADOS DE GARANTIA, DISTRATOS, ORDENS DE SERVI\u00c7O, TERMO DE ACEITE - VIVO, COMPROVANTES DE PAGAMENTOS, NOTAS FISCAIS, LICEN\u00c7A DE FUNCIONAMENTO, VISTORIA CORPO DE BOMBEIROS, CONTRATO DE LOCA\u00c7\u00c3O DE IM\u00d3VEL"",""Data do Documento"":""31\/12\/2022"",""Etiqueta"":""2607754""}","2022-12-31",2607754,100755,"10A261113"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""134"",""Setor"":null,""Periodo"":null,""Assunto"":""VENDAS ( LM )"",""Observa\u00e7\u00e3o"":""EMAILS, TRANSFER\u00caNCIAS BANC\u00c1RIAS, COMPROVANTES DE PAGAMENTOS REFERENTE A COMPRAS NO MERCADO LIVRE"",""Data do Documento"":""31\/12\/2022"",""Etiqueta"":""2607755""}","2022-12-31",2607755,100755,"10A261113"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""135"",""Setor"":null,""Periodo"":""2008 A 2014"",""Assunto"":""EXTRATOS BANCO ITAU"",""Observa\u00e7\u00e3o"":""CANHOTOS DE CHEQUES, FATURAS, DECLARA\u00c7\u00d5ES DE FATURAMENTO, CONTRATOS DE C\u00c2MBIO, C\u00c9DULAS DE CR\u00c9DITO BANC\u00c1RIO, INFORMES DE RENDIMENTOS 2008 A 2014"",""Data do Documento"":""31\/12\/2022"",""Etiqueta"":""2607756""}","2022-12-31",2607756,100755,"10A261113"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""136"",""Setor"":null,""Periodo"":null,""Assunto"":""CONDOMINIOS"",""Observa\u00e7\u00e3o"":""AUTORIZA\u00c7\u00c3O DE ENTREGAS EM GERAL, ATAS DE ASSEMBL\u00c9IAS, DECLARA\u00c7\u00d5ES DE QUITA\u00c7\u00c3O CONDOMINAL, BOLETOS E COMPROVANTES DE PAGAMENTOS, REGULAMENTO INTERNO"",""Data do Documento"":""31\/12\/2022"",""Etiqueta"":""2607757""}","2022-12-31",2607757,100755,"10A261113"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""129"",""Setor"":null,""Periodo"":null,""Assunto"":""CC BANCO DO BRASIL"",""Observa\u00e7\u00e3o"":""DECLARA\u00c7\u00d5ES DE PAGAMENTOS, FATURAS, COMPROVANTES DE PAGAMENTOS - 2013 E 2014"",""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2607750""}","2021-12-31",2607750,100754,"10A261114"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""130"",""Setor"":null,""Periodo"":null,""Assunto"":""CANAL GEEK - DOCUMENTACAO"",""Observa\u00e7\u00e3o"":""CONTRATO SOCIAL ORIGINAL E C\u00d3PIA, C\u00d3PIAS AUTENTICADAS DOCUMENTOS PESSOAIS DOS S\u00d3CIOS, CONTRATO DE LOCA\u00c7\u00c3O COMERCIAL, TERMO RECEBIMENTO CART\u00c3O ITAU PJ, INSCRI\u00c7\u00c3O SECRETARIA DE FINAN\u00c7AS S\u00c3O BERNARDO DO CAMPO, CNPJ, CND, CERTIFICADO DIGITAL, DDOCUMENTOS JUCESP"",""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2607751""}","2021-12-31",2607751,100754,"10A261114"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""131"",""Setor"":null,""Periodo"":null,""Assunto"":""ALUGUEL 83 - 84"",""Observa\u00e7\u00e3o"":""CONTRATOS DE LOCA\u00c7\u00c3O DE IM\u00d3VEIS - SALAS 83 E 84 (UNILOGIC)"",""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2607752""}","2021-12-31",2607752,100754,"10A261114"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""132"",""Setor"":null,""Periodo"":null,""Assunto"":""BANCO DO BRASIL"",""Observa\u00e7\u00e3o"":""CADASTRAMENTOS DE PESSOA JUR\u00cdDICA, CONTRATOS DE C\u00c2MBIO, CONTRATOS DE ABERTURA DE CR\u00c9DITO, PROCURA\u00c7\u00d5ES, EXTRATOS"",""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2607753""}","2021-12-31",2607753,100754,"10A261114"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""124"",""Setor"":""CONTABILIDADE"",""Periodo"":""1 QUINZENA MARCO 2021"",""Assunto"":""CANAL GEEK"",""Observa\u00e7\u00e3o"":""ABAS - COLABORADORES FIXOS, DESPESAS FIXAS, TERCEIROS, DESPESAS GERAIS, PJ, IMPOSTOS, EXTRATOS, EQUIPAMENTOS (FATURAS, NOTAS FISCAIS, GUIAS DE RECOLHIMENTO DE IMPOSTOS, BOLETOS, COMPROVANTES E RECIBOS DE PAGAMENTOS, COMISS\u00d5ES)"",""Data do Documento"":""15\/03\/2021"",""Etiqueta"":""2607745""}","2021-03-15",2607745,100753,"10A261115"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""125"",""Setor"":""CONTABILIDADE"",""Periodo"":""2 QUINZENA MARCO 2021"",""Assunto"":""CANAL GEEK"",""Observa\u00e7\u00e3o"":""ABAS - COLABORADORES FIXOS, IMPOSTOS, DESPESAS GERAIS, COMPROVANTES ANTERIORES (EXTRATOS, COMPROVANTES E RECIBOS DE PAGAMENTOS, TAXA FISCALIZA\u00c7\u00c3O DE FUNCIONAMENTO, BOLETOS, NOTAS FISCAIS, FATURAS)"",""Data do Documento"":""31\/03\/2021"",""Etiqueta"":""2607746""}","2021-03-31",2607746,100753,"10A261115"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""126"",""Setor"":"""",""Periodo"":"""",""Assunto"":""TERMOS DE RETIRADAS DE EQUIPAMENTOS"",""Observa\u00e7\u00e3o"":""PROTOCOLOS DE ENTREGA DE EQUIPAMENTOS\/ PRODUTOS "",""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2607747""}","2021-12-31",2607747,100753,"10A261115"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""127"",""Setor"":"""",""Periodo"":"""",""Assunto"":""LIVROS DE OCORRENCIAS - MODELO 10"",""Observa\u00e7\u00e3o"":""LIVRO REGISTRO DE RECEBIMENTO DE IMPRESSOS FISCAIS E TERMOS DE OCORR\u00caNCIA - UNILOGIC 2007 , LIVRO REGISTRO DE RECEBIMENTO DE IMPRESSOS FISCAIS E TERMOS DE OCORR\u00caNCIAS - CANAL GEEK 2016 , LIVRO REGISTRO DE NOTAS FISCAIS DE SERVI\u00c7OS PRESTADOS - UNILOGIC 2007 , CANCELAMENTOS DE NOTAS FISCAIS , TERMOS DE ADITAMENTO CONTRATO PARCERIA DE SITES DE INTERNET NO PORTAL R7"",""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2607748""}","2021-12-31",2607748,100753,"10A261115"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""128"",""Setor"":""RECURSOS HUMANOS"",""Periodo"":"""",""Assunto"":""TERMOS DE CESS\u00c3O DE DIREITOS DE IMAGEM"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2607749""}","2021-12-31",2607749,100753,"10A261115"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""120"",""Setor"":null,""Periodo"":""AGOSTO A DEZEMBRO 2020"",""Assunto"":""CANAL GEEK"",""Observa\u00e7\u00e3o"":""ABAS - IMPOSTOS, PJ, TERCEIROS, DESPESAS FIXAS, DESPESAS GERAIS, COLABORADORES FIXOS (BOLETOS, COMPROVANTES E RECIBOS DE PAGAMENTOS, FATURAS, GUIAS DE RECOLHIMENTO DE IMPOSTOS, NOTAS FISCAIS, B\u00d4NUS E COMISS\u00d5ES)"",""Data do Documento"":""31\/12\/2020"",""Etiqueta"":""2607741""}","2020-12-31",2607741,100752,"10A261116"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""121"",""Setor"":""CONTABILIDADE"",""Periodo"":""2 QUINZENA DEZEMBRO 2020"",""Assunto"":""CANAL GEEK \/ UNILOGIC"",""Observa\u00e7\u00e3o"":""ABAS - CANAL GEEK -IMPOSTOS, TERCEIROS, DESPESAS GERAIS, COLABORADORES FIXOS \/ UNILOGIC - COMPROVANTES ANTERIORES, REEMBOLSOS FELIPE, DESPESAS FIXAS, DESPESAS GERAIS, COLABORADORES FIXOS, CLT (FATURAS, GUIAS DE RECOLHIMENTO DE IMPOSTOS, BOLETO, COMPROVANTES E RECIBOS DE PAGAMENTOS, NOTAS FISCAIS, B\u00d4NUS E COMISS\u00d5ES, HOLERITES)"",""Data do Documento"":""31\/12\/2020"",""Etiqueta"":""2607742""}","2020-12-31",2607742,100752,"10A261116"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""122"",""Setor"":""CONTABILIDADE"",""Periodo"":""1 QUINZENA FEVEREIRO 2021"",""Assunto"":""CANAL GEEK"",""Observa\u00e7\u00e3o"":""ABAS - DESPESAS GERAIS, TERCEIROS, PJ, DESPESAS FIXAS, EQUIPAMENTOS, COLABORADORES FIXOS, COMPROVANTES ANTERIORES (FATURAS, BOLETOS, NOTAS FISCAIS, COMPROVANTES E RECIBOS DE PAGAMENTOS, GUIAS DE RECOLHIMENTO DE IMPOSTOS, EXAMES M\u00c9DICOS, COMISS\u00d5ES)"",""Data do Documento"":""15\/02\/2021"",""Etiqueta"":""2607743""}","2021-02-15",2607743,100752,"10A261116"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""123"",""Setor"":""CONTABILIDADE"",""Periodo"":""2 QUINZENA FEVEREIRO 2021"",""Assunto"":""CANAL GEEK"",""Observa\u00e7\u00e3o"":""ABAS - DESPESAS GERAIS, COMPROVANTES ANTERIORES, COLABORADORES FIXOS, DESPESAS GERAIS, IMPOSTOS, EXTRATOS (COMPROVANTES E RECIBOS DE PAGAMENTOS, BOLETOS, B\u00d4NUS E COMISS\u00d5ES, NOTAS FISCAIS, EXTRATOS)"",""Data do Documento"":""28\/02\/2021"",""Etiqueta"":""2607744""}","2021-02-28",2607744,100752,"10A261116"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""118"",""Setor"":""CONTABILIDADE"",""Periodo"":""SETEMBRO A DEZEMBRO 2019"",""Assunto"":""CANAL GEEK"",""Observa\u00e7\u00e3o"":""ABAS - GILSER, ELETROPAULO, VIVO, INSS, DAS, CARMEN, CAIO, SERGIO, LUIS FELIPE, DESPESAS DIVERSAS, SHEILA, FREE, MARIO, STEPHANIE, CAMILA, LUCIANA, VICENZO, FELIPE SELLANI, REEMBOLSOS DIVERSOS, GUILHERME, ADRIANO, PEDRO, GUSTAVO HENRIQUE, ALINE, PALOMA, TERCEIROS (BOLETOS, COMPROVANTES E RECIBOS DE PAGAMENTOS, FATURAS, GUIAS DE RECOLHIMENTO, NOTAS FISCAIS, COMISS\u00d5ES, COMPROVANTES DE GASTOS PARA REEMBOLSOS, TRANSFER\u00caNCIAS BANC\u00c1RIAS)"",""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2607739""}","2019-12-31",2607739,100751,"10A261117"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""119"",""Setor"":null,""Periodo"":""JANEIRO A JULHO 2020"",""Assunto"":""CANAL GEEK"",""Observa\u00e7\u00e3o"":""ABAS - DESPESAS FIXAS, IMPOSTOS, PJ, COLABORADORES FIXOS, EVENTO, DIRETORIA, DESPESAS GERAIS (BOLETOS, COMPROVANTES E RECIBOS DE PAGAMENTOS, FATURAS, TAXA FISCALIZA\u00c7\u00c3O FUNCIONAMENTO, GUIAS DE RECOLHIMENTO DE IMPOSTOS, NOTAS FISCAIS, CONTROLE DE HORAS TRABALHADAS, CONTRATO LOCA\u00c7\u00c3O DE ROUPA, B\u00d4NUS E COMISS\u00d5ES)"",""Data do Documento"":""31\/07\/2020"",""Etiqueta"":""2607740""}","2020-07-31",2607740,100751,"10A261117"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""115"",""Setor"":""CONTABILIDADE"",""Periodo"":""NOVEMBRO E DEZEMBRO 2017"",""Assunto"":""UNILOGIC ASSISTENCIA"",""Observa\u00e7\u00e3o"":""REGISTROS DE DESPESAS CANALTECHFIX, BOLETOS, COMPROVANTES E RECIBOS DE PAGAMETNOS, EXTRATOS, NOTAS FISCAIS, TRANSFER\u00caNCIAS BANC\u00c1RIAS)"",""Data do Documento"":""31\/12\/2017"",""Etiqueta"":""2607736""}","2017-12-31",2607736,100750,"10A261118"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""116"",""Setor"":""CONTABILIDADE"",""Periodo"":""2018"",""Assunto"":""ASSISTENCIA"",""Observa\u00e7\u00e3o"":""ABAS - DESPESAS DIVERSAS, GILSER, ALUGUEL, VIVO, TERCEIROS, ELETROPAULO, CAIXINHA, GUILHERME, LUCAS T\u00c9CNICO, VICTOR, MOTOGIRL, REDE (COMPROVANTES E RECIBOS DE PAGAMENTOS, CERTIFICADOS DE GARANTIA, REGISTROS DE DESPESAS, BOLETOS, NOTAS FISCAIS, FATURAS, COMPROVANTES DE GASTOS PARA REEMBOLSOS)"",""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2607737""}","2018-12-31",2607737,100750,"10A261118"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""117"",""Setor"":""CONTABILIDADE"",""Periodo"":""2019"",""Assunto"":""CANAL GEEK"",""Observa\u00e7\u00e3o"":""ABAS - DAS, VIVO, GILSER, ELETROPAULO, INSS, REEMBOLSOS DIVERSOS, MANUTEN\u00c7\u00c3O, DESPESAS DIVERSAS, PMSBC, MARIO, CARMEN, BRUNO, WAGNER, RAFAEL HYPOLITO, SHEILA, FREELANCER, JOYCE, CAIO, ALEJANDRO, GUILHERME, STEPHANIE, ADRIANO, PEDRO, LEONARDO, SERGIO, LUCIANA, PEDRO, ALINE (BOLETOS, FATURAS, GUIAS DE RECOLHIMENTO, COMPROVANTES E RECIBOS DE PAGAMENTOS, COMPROVANTES DE GASTOS PARA REEMBOLSOS, NOTAS FISCAIS, TAXA DE FUNCIONAMENTO, CONTROLES DE HOR\u00c1RIOS ESTAGI\u00c1RIOS, COMISS\u00d5ES)"",""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2607738""}","2019-12-31",2607738,100750,"10A261118"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""112"",""Setor"":null,""Periodo"":null,""Assunto"":""OS 500 A 756"",""Observa\u00e7\u00e3o"":""ORDENS DE SERVICOS 500 A 756 ,EXTRATOS VENDAS CART\u00d5ES DE CR\u00c9DITO, RECIBO COMPRA E VENDA, PLANILHAS, NOTAS FISCAIS \""ASSIST\u00caNCIA\"" 2017 A 2018 - CANALTECHFIX \/ UNILOGIC"",""Data do Documento"":""31\/12\/2020"",""Etiqueta"":""2607733""}","2020-12-31",2607733,100749,"10A261119"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""113"",""Setor"":""CONTABILIDADE"",""Periodo"":""2017"",""Assunto"":""ASSISTENCIA - 1"",""Observa\u00e7\u00e3o"":""ABAS - LUCAS T\u00c9CNICO, MAC MANIA, FOCUS, FERNANDO, COMPRAS, GILSER, DEVOLU\u00c7\u00d5ES, TERCEIROS, ESTOQUE, EQUIPAMENTOS, EXTRATOS (COMPROVANTES E RECIBOS DE PAGAMENTOS, BOLETOS, NOTAS FISCAIS, EXTRATOS)"",""Data do Documento"":""31\/12\/2017"",""Etiqueta"":""2607734""}","2017-12-31",2607734,100749,"10A261119"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""114"",""Setor"":""CONTABILIDADE"",""Periodo"":""2017"",""Assunto"":""ASSISTENCIA - 2"",""Observa\u00e7\u00e3o"":""ABAS - CART\u00c3O ITAU, VICTOR, VIVO, PURIFICADOR DE \u00c1GUA, GUILHERME, ALUGUEL, ELETROPAULO, MOTOGIRL, M\u00d3VEIS, REDE, DESPESAS, SEGURO (FATURAS, COMPROVANTES E RECIBOS DE PAGAMENTOS, BOLETOS, TRANSFER\u00caNCIAS BANC\u00c1RIAS, NOTAS FISCAIS, PLANTA DE LAYOUT, PROPOSTAS COMERCIAIS, CUPONS FISCAIS)"",""Data do Documento"":""31\/12\/2017"",""Etiqueta"":""2607735""}","2017-12-31",2607735,100749,"10A261119"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""109"",""Setor"":""CONTABILIDADE"",""Periodo"":""2019"",""Assunto"":""CANAL GEEK - 1"",""Observa\u00e7\u00e3o"":""ABAS - INSS , DAS, DESPESAS DIVERSAS, DARF'S, VIVO, ALEJANDRO, SHEILA, ELETROPAULO, ISS, MANUTEN\u00c7\u00c3O, GILSER, REEMBOLSOS (GUIAS DE RECOLHIMENTOS, COMPROVANTES E RECIBOS DE PAGAMENTOS, BOLETOS, FATURAS, COMPROVANTES DE GASTOS PARA REEMBOLSOS)"",""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2607730""}","2019-12-31",2607730,100748,"10A261120"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""110"",""Setor"":""CONTABILIDADE"",""Periodo"":""2019"",""Assunto"":""CANAL GEEK - 1"",""Observa\u00e7\u00e3o"":""ABAS - ADRIANO, CAIO, DEREK, CARMEN, GUILHERME, JOYCE, LEONARDO, LUCIANA, SERGIO, STEPHANIE, WELLINGTON, FREELANCERS (NOTAS FISCAIS, COMPROVANTES E RECIBOS DE PAGAMENTOS, PLANILHA DE HORAS TRABALHADAS)"",""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2607731""}","2019-12-31",2607731,100748,"10A261120"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""111"",""Setor"":"""",""Periodo"":"""",""Assunto"":""OS 001 A 499"",""Observa\u00e7\u00e3o"":""ORDENS DE SERVI\u00c7O 001 A 499 - CANALTECHFIX"",""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2607732""}","2019-12-31",2607732,100748,"10A261120"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""105"",""Setor"":""CONTABILIDADE"",""Periodo"":""2018"",""Assunto"":""CANAL GEEK - 1"",""Observa\u00e7\u00e3o"":""ABAS - GILSER, PMSBC, REEMBOLSOS DIVERSOS, 9GIGA, DESPESAS DIVERSAS, MANUTEN\u00c7\u00c3O, DARF'S, ELETROPAULO, DAS, VIVO, CARMEN, FAXINEIRAS, TERCEIROS, INSS, RAFAEL HYPOLITO, STEPHANIE, GUILHERME, DOMINGOS, FREE CT, PATRICIA QUEIROZ, JOYCE, ADRIANO, LUCIANO, FOGA\u00c7A, CAIO, SERGIO, LEONARDO, WELLINGTON (BOLETOS, COMPROVANTES E RECIBOS DE PAGAMENTOS, IPTU, FATURAS, GUIAS DE RECOLHIMENTO DE IMPOSTOS, COMPROVANTES DE GASTOS PARA REEMBOLSOS, NOTAS FISCAIS)"",""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2607726""}","2018-12-31",2607726,100747,"10A261121"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""106"",""Setor"":""CONTABILIDADE"",""Periodo"":""2018"",""Assunto"":""CANAL GEEK - 2"",""Observa\u00e7\u00e3o"":""ABAS - ADRIANO, GUILHERME, CAIO, JOYCE, DEREK, STEPHANIE, LEONARDO, SERGIO, LUCIANA, CARMEN, FREE CT, WELLINGTON (NOTAS FISCAIS, COMPROVANTES E RECIBOS DE PAGAMENTOS, REEMBOLSOS)"",""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2607727""}","2018-12-31",2607727,100747,"10A261121"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""107"",""Setor"":""CONTABILIDADE"",""Periodo"":""2018"",""Assunto"":""CANAL GEEK - 2"",""Observa\u00e7\u00e3o"":""ABAS - DARF'S, INSS, 9GIGA, TERCEIROS, VIVO, ELETROPAULO, DAS, GILSER, ALEJANDRO, REEMBOLSOS DIVERSOS, MANUTEN\u00c7\u00c3O (GUIAS DE RECOLHIMENTOS, COMPROVANTES E RECIBOS DE PAGAMENTOS, FATURAS, BOLETOS, COMPROVANTES DE GASTOS PARA REEMBOLSOS)"",""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2607728""}","2018-12-31",2607728,100747,"10A261121"
Unilogic Canal Geek,Unilogic Canal Geek,Documentos Unilogic Canal Geek,"{""Pasta"":""108"",""Setor"":"""",""Periodo"":""2019"",""Assunto"":""CANAL GEEK "",""Observa\u00e7\u00e3o"":""ABAS - PEDRO, BEATRIZ, RAFAEL, BRUNO, EQUIPAMENTOS (COMPROVANTES E RECIBOS DE PAGAMENTOS)"",""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2607729""}","2019-12-31",2607729,100747,"10A261121"
