"CLIENTE","SETOR","DOCUMENTO","metadata","document_date","ETIQUETA","CAIXA","ENDERECO"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2015"",""Periodo"":""DEZEMBRO"",""Caixa Cliente"":""28287"",""Endere\u00e7o Cliente"":""021.023.03"",""Data do Documento"":""31\/12\/2015"",""Etiqueta"":""2235004""}","2015-12-31",2235004,82057,"10A170314"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""JANEIRO"",""Caixa Cliente"":""28528"",""Endere\u00e7o Cliente"":""010.025.05"",""Data do Documento"":""31\/01\/2016"",""Etiqueta"":""2235005""}","2016-01-31",2235005,82058,"10A170315"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2015"",""Periodo"":""DEZEMBRO"",""Caixa Cliente"":""28287"",""Endere\u00e7o Cliente"":""021.023.03"",""Data do Documento"":""31\/12\/2015"",""Etiqueta"":""2235006""}","2015-12-31",2235006,82058,"10A170315"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""JANEIRO"",""Caixa Cliente"":""28527"",""Endere\u00e7o Cliente"":""010.013.05"",""Data do Documento"":""31\/01\/2016"",""Etiqueta"":""2235007""}","2016-01-31",2235007,82059,"10A170316"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""FEVEREIRO"",""Caixa Cliente"":""28619"",""Endere\u00e7o Cliente"":""001.028.04"",""Data do Documento"":""28\/02\/2016"",""Etiqueta"":""2235008""}","2016-02-28",2235008,82060,"10A170317"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""FEVEREIRO"",""Caixa Cliente"":""28619"",""Endere\u00e7o Cliente"":""001.028.04"",""Data do Documento"":""28\/02\/2016"",""Etiqueta"":""2235009""}","2016-02-28",2235009,82061,"10A170318"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""MARCO"",""Caixa Cliente"":""28686"",""Endere\u00e7o Cliente"":""004.006.03"",""Data do Documento"":""31\/03\/2016"",""Etiqueta"":""2235010""}","2016-03-31",2235010,82061,"10A170318"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""MARCO"",""Caixa Cliente"":""28686"",""Endere\u00e7o Cliente"":""004.006.03"",""Data do Documento"":""31\/03\/2016"",""Etiqueta"":""2235011""}","2016-03-31",2235011,82062,"10A170319"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""ABRIL"",""Caixa Cliente"":""28810"",""Endere\u00e7o Cliente"":""005.018.01"",""Data do Documento"":""30\/04\/2016"",""Etiqueta"":""2235012""}","2016-04-30",2235012,82063,"10A170320"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""MAIO"",""Caixa Cliente"":""28928"",""Endere\u00e7o Cliente"":""006.025.04"",""Data do Documento"":""30\/05\/2016"",""Etiqueta"":""2235013""}","2016-05-30",2235013,82064,"10A170321"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""JUNHO"",""Caixa Cliente"":""29082"",""Endere\u00e7o Cliente"":""004.030.03"",""Data do Documento"":""30\/06\/2016"",""Etiqueta"":""2235014""}","2016-06-30",2235014,82065,"10A170322"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""JUNHO"",""Caixa Cliente"":""29082"",""Endere\u00e7o Cliente"":""004.30.03"",""Data do Documento"":""30\/06\/2016"",""Etiqueta"":""2235015""}","2016-06-30",2235015,82065,"10A170322"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""JULHO"",""Caixa Cliente"":""29147"",""Endere\u00e7o Cliente"":""009.002.02"",""Data do Documento"":""31\/07\/2016"",""Etiqueta"":""2235016""}","2016-07-31",2235016,82066,"10A170323"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""AGOSTO"",""Caixa Cliente"":""29440"",""Endere\u00e7o Cliente"":""017.003.01"",""Data do Documento"":""31\/08\/2016"",""Etiqueta"":""2235017""}","2016-08-31",2235017,82067,"10A170324"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""SETEMBRO"",""Caixa Cliente"":""5884"",""Endere\u00e7o Cliente"":""017.022.03"",""Data do Documento"":""30\/09\/2016"",""Etiqueta"":""2235018""}","2016-09-30",2235018,82068,"10A170401"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""OUTUBRO"",""Caixa Cliente"":""5939"",""Endere\u00e7o Cliente"":""017.005.05"",""Data do Documento"":""31\/10\/2016"",""Etiqueta"":""2235019""}","2016-10-31",2235019,82069,"10A170402"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""JULHO"",""Caixa Cliente"":""29147"",""Endere\u00e7o Cliente"":""009.002.02"",""Data do Documento"":""31\/07\/2016"",""Etiqueta"":""2235020""}","2016-07-31",2235020,82069,"10A170402"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""NOVEMBRO"",""Caixa Cliente"":""7647"",""Endere\u00e7o Cliente"":""006.021.02"",""Data do Documento"":""30\/11\/2016"",""Etiqueta"":""2235021""}","2016-11-30",2235021,82070,"10A170403"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""JANEIRO"",""Caixa Cliente"":""7706"",""Endere\u00e7o Cliente"":""014.011.01"",""Data do Documento"":""31\/01\/2017"",""Etiqueta"":""2235022""}","2017-01-31",2235022,82071,"10A170404"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""MAIO"",""Caixa Cliente"":""N\/I"",""Endere\u00e7o Cliente"":""N\/I"",""Data do Documento"":""31\/05\/2017"",""Etiqueta"":""2235023""}","2017-05-31",2235023,82071,"10A170404"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""ABRIL"",""Caixa Cliente"":""N\/I"",""Endere\u00e7o Cliente"":""N\/I"",""Data do Documento"":""30\/42\/017"",""Etiqueta"":""2235024""}","1969-12-31",2235024,82071,"10A170404"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""JULHO"",""Caixa Cliente"":""N\/I"",""Endere\u00e7o Cliente"":""N\/I"",""Data do Documento"":""31\/07\/2017"",""Etiqueta"":""2235025""}","2017-07-31",2235025,82071,"10A170404"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""JANEIRO"",""Caixa Cliente"":""7706"",""Endere\u00e7o Cliente"":""014.011.01"",""Data do Documento"":""31\/01\/2017"",""Etiqueta"":""2235026""}","2017-01-31",2235026,82072,"10A170405"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""MAIO"",""Caixa Cliente"":""7882"",""Endere\u00e7o Cliente"":""024.013.01"",""Data do Documento"":""31\/05\/2017"",""Etiqueta"":""2235027""}","2017-05-31",2235027,82072,"10A170405"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""FEVEREIRO"",""Caixa Cliente"":""7777"",""Endere\u00e7o Cliente"":""020.029.01"",""Data do Documento"":""28\/02\/2017"",""Etiqueta"":""2235028""}","2017-02-28",2235028,82073,"10A170406"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2014"",""Periodo"":""FEVEREIRO"",""Caixa Cliente"":""25533"",""Endere\u00e7o Cliente"":""016.009.04"",""Data do Documento"":""28\/02\/2014"",""Etiqueta"":""2235029""}","2014-02-28",2235029,82074,"10A170407"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""MARCO"",""Caixa Cliente"":""7809"",""Endere\u00e7o Cliente"":""N\/I"",""Data do Documento"":""31\/03\/2017"",""Etiqueta"":""2235030""}","2017-03-31",2235030,82075,"10A170408"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2017"",""Periodo"":""ABRIL"",""Caixa Cliente"":""9058"",""Endere\u00e7o Cliente"":""014.026.03"",""Data do Documento"":""30\/04\/2017"",""Etiqueta"":""2235031""}","2017-04-30",2235031,82075,"10A170408"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2008"",""Periodo"":null,""Caixa Cliente"":""011"",""Endere\u00e7o Cliente"":""MOVIMENTO CAIXA E BANCARIO"",""Data do Documento"":""31\/12\/2008"",""Etiqueta"":""2603288""}","2008-12-31",2603288,99559,"10A270215"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2007"",""Periodo"":null,""Caixa Cliente"":""010"",""Endere\u00e7o Cliente"":""MOVIMENTO CAIXA E BANCARIO"",""Data do Documento"":""31\/12\/2007"",""Etiqueta"":""2603287""}","2007-12-31",2603287,99558,"10A270216"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016 A 2018"",""Periodo"":"""",""Caixa Cliente"":null,""Endere\u00e7o Cliente"":null,""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2603057""}","2018-12-31",2603057,99557,"10A270217"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2018"",""Periodo"":""DEZEMBRO"",""Caixa Cliente"":null,""Endere\u00e7o Cliente"":""010.016.02"",""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2603046""}","2018-12-31",2603046,99556,"10A270218"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""JULHO"",""Caixa Cliente"":""29147"",""Endere\u00e7o Cliente"":""009.002.02"",""Data do Documento"":""31\/07\/2016"",""Etiqueta"":""2603044""}","2016-07-31",2603044,99555,"10A270219"
EPOCA COSMETICOS,Contas a Pagar,Movimento de Pagamentos,"{""Ano"":""2016"",""Periodo"":""MAIO"",""Caixa Cliente"":""28928"",""Endere\u00e7o Cliente"":""006.025.04"",""Data do Documento"":""31\/07\/2016"",""Etiqueta"":""2603045""}","2016-07-31",2603045,99555,"10A270219"
EPOCA COSMETICOS,CONTABILIDADE,NOTAS FISCAIS,"{""Periodo"":null,""Ano"":""2017 \/ 2018"",""Assunto"":""NOTAS FISCAIS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2603047""}","2018-12-31",2603047,99560,"10A270220"
EPOCA COSMETICOS,CONTABILIDADE,NOTAS FISCAIS,"{""Periodo"":null,""Ano"":""2017"",""Assunto"":""NOTAS FISCAIS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2017"",""Etiqueta"":""2603048""}","2017-12-31",2603048,99560,"10A270220"
EPOCA COSMETICOS,FISCAL,DOCUMENTOS FISCAIS,"{""Per\u00edodo"":null,""Ano"":""2015"",""Assunto"":""DOCUMENTOS FISCAIS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2015"",""Etiqueta"":""2603051""}","2015-12-31",2603051,99563,"10A270221"
EPOCA COSMETICOS,FISCAL,DOCUMENTOS FISCAIS,"{""Per\u00edodo"":null,""Ano"":""2016"",""Assunto"":""PEDIDO DE REGIME ESPECIAL"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2016"",""Etiqueta"":""2603052""}","2016-12-31",2603052,99563,"10A270221"
EPOCA COSMETICOS,FISCAL,DOCUMENTOS FISCAIS,"{""Per\u00edodo"":null,""Ano"":""2017"",""Assunto"":""COMPROVANTES DE ARRECADACAO"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2017"",""Etiqueta"":""2603053""}","2017-12-31",2603053,99563,"10A270221"
EPOCA COSMETICOS,FISCAL,DOCUMENTOS FISCAIS,"{""Per\u00edodo"":null,""Ano"":""2016"",""Assunto"":""ARRECADACOES"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2016"",""Etiqueta"":""2603054""}","2016-12-31",2603054,99563,"10A270221"
EPOCA COSMETICOS,FISCAL,DOCUMENTOS FISCAIS,"{""Per\u00edodo"":null,""Ano"":""2016 A 2018"",""Assunto"":""DOCUMENTOS FISCAIS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2603055""}","2018-12-31",2603055,99563,"10A270221"
EPOCA COSMETICOS,FISCAL,DOCUMENTOS FISCAIS,"{""Per\u00edodo"":null,""Ano"":""2021"",""Assunto"":""ISS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2603056""}","2021-12-31",2603056,99563,"10A270221"
EPOCA COSMETICOS,FISCAL,DOCUMENTOS FISCAIS,"{""Per\u00edodo"":null,""Ano"":""2016 A 2018"",""Assunto"":""DOCUMENTOS FISCAIS DIVERSOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2603050""}","2018-12-31",2603050,99562,"10A270222"
EPOCA COSMETICOS,FISCAL,DOCUMENTOS FISCAIS,"{""Per\u00edodo"":null,""Ano"":""2017"",""Assunto"":""DOCUMENTOS FISCAIS - IMPOSTOS RETIDOS ( DARF )"",""Endere\u00e7o"":""002.010.05"",""Caixa"":""8321"",""Data do Documento"":""31\/12\/2017"",""Etiqueta"":""2603049""}","2017-12-31",2603049,99561,"10A270223"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""1996 A 2019"",""Assunto"":""DOSSIE DE FUNCIONARIOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2603066""}","2019-12-31",2603066,99569,"10A270224"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""2016 A 2018"",""Assunto"":""DOCUMENTOS DIVERSOS DE FUNCIONARIOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2018"",""Etiqueta"":""2603067""}","2018-12-31",2603067,99569,"10A270224"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""2011 A 2013"",""Assunto"":""DOSSIE DE FUNCIONARIOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2013"",""Etiqueta"":""2603065""}","2013-12-31",2603065,99568,"10A270301"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""1997 A 2008"",""Assunto"":""DOSSIES DE FUNCIONARIOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2008"",""Etiqueta"":""2603064""}","2008-12-31",2603064,99567,"10A270302"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""2014"",""Assunto"":""DOSSIES DE FUNCIONARIOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2014"",""Etiqueta"":""2603063""}","2014-12-31",2603063,99566,"10A270303"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""2015"",""Assunto"":""DOSSIES DE FUNCIONARIOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2015"",""Etiqueta"":""2603060""}","2015-12-31",2603060,99565,"10A270304"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""2016"",""Assunto"":""DOSSIES DE FUNCIONARIOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2016"",""Etiqueta"":""2603061""}","2016-12-31",2603061,99565,"10A270304"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""1996 A 2012"",""Assunto"":""LIVRO DE REGISTRO DE FUNCIONARIOS"",""Endere\u00e7o"":""013.010.02"",""Caixa"":""25505"",""Data do Documento"":""31\/12\/2012"",""Etiqueta"":""2603062""}","2012-12-31",2603062,99565,"10A270304"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":null,""Assunto"":""APOSTILAS - GFIP E SEFIP \/ CARTEIRA DE TRABALHO E PREVIDENCIA SOCIAL"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""28\/01\/2026"",""Etiqueta"":""2603058""}","2026-01-28",2603058,99564,"10A270305"
EPOCA COSMETICOS,RECURSOS HUMANOS,DOCUMENTOS TRABALHISTAS,"{""Per\u00edodo"":null,""Ano"":""2016 A 2019"",""Assunto"":""DOSSIES DE FUNCIONARIOS"",""Endere\u00e7o"":null,""Caixa"":null,""Data do Documento"":""31\/12\/2019"",""Etiqueta"":""2603059""}","2019-12-31",2603059,99564,"10A270305"
