"CLIENTE","SETOR","DOCUMENTO","metadata","document_date","ETIQUETA","CAIXA","ENDERECO"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""JAQUELINE FARGETTI PINA SOUSA ORRICO"",""Matr\u00edcula"":""N\/I"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286354""}","2021-07-29",2286354,84553,"10A090521"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""JOSE ALVARO DE ANDRADE SACRAMENTO"",""Matr\u00edcula"":""1285"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286355""}","2021-07-29",2286355,84553,"10A090521"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""JOAO PAULO ALCANTARA E ANDRADE"",""Matr\u00edcula"":""1084"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286356""}","2021-07-29",2286356,84553,"10A090521"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""JONATAS MATOS PEREIRA"",""Matr\u00edcula"":""1119"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286357""}","2021-07-29",2286357,84553,"10A090521"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""ICARO FERREIRA DE JESUS"",""Matr\u00edcula"":""1078"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286345""}","2021-07-29",2286345,84552,"10A090522"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""IVO RODRIGUES DE FREITAS NETO"",""Matr\u00edcula"":""1187"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286346""}","2021-07-29",2286346,84552,"10A090522"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""JOAO PAULO NOBREGA FIGUEIREDO"",""Matr\u00edcula"":""1176"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286347""}","2021-07-29",2286347,84552,"10A090522"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""JONATAS SOARES DE OLIVEIRA"",""Matr\u00edcula"":""1230"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286348""}","2021-07-29",2286348,84552,"10A090522"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""JEFFERSON ANDRADE AGOSTINHO"",""Matr\u00edcula"":""1229"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286349""}","2021-07-29",2286349,84552,"10A090522"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""JOAO TEODORO DA SILVA NETO"",""Matr\u00edcula"":""1021"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286350""}","2021-07-29",2286350,84552,"10A090522"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GABRIEL MEDINA DOS SANTOS OLIVEIRA"",""Matr\u00edcula"":""1249"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286331""}","2021-07-29",2286331,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GABRIEL OLIVEIRA VILELA"",""Matr\u00edcula"":""1217"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286332""}","2021-07-29",2286332,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GUILHERME COSTA BENTO"",""Matr\u00edcula"":""1292"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286333""}","2021-07-29",2286333,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GUILHERME GALASSI SCARPITTA"",""Matr\u00edcula"":""1258"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286334""}","2021-07-29",2286334,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GEORGE SILVA DE QUEIROZ"",""Matr\u00edcula"":""1283"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286335""}","2021-07-29",2286335,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GABRIEL CHICONI LINS"",""Matr\u00edcula"":""1243"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286336""}","2021-07-29",2286336,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GUILHERME RIBEIRO SOUSA"",""Matr\u00edcula"":""1173"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286337""}","2021-07-29",2286337,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""HIAGO DA SILVA"",""Matr\u00edcula"":""1156"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286338""}","2021-07-29",2286338,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""HEYDER GOUVEIA"",""Matr\u00edcula"":""1082"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286339""}","2021-07-29",2286339,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""HERCULES MACEDO BARBOSA"",""Matr\u00edcula"":""1151"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286340""}","2021-07-29",2286340,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""HERBERT AGLES DA SILVA"",""Matr\u00edcula"":""1105"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286341""}","2021-07-29",2286341,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""HELLEN CRISTINA DE SOUSA AGUILAR"",""Matr\u00edcula"":""1200"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286342""}","2021-07-29",2286342,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""HELENA PEREIRA PESSONI"",""Matr\u00edcula"":""1034"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286343""}","2021-07-29",2286343,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""HERBESON DINIZ DIAS  SILVA"",""Matr\u00edcula"":""1262"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286344""}","2021-07-29",2286344,84551,"10A090523"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FELIPE VILAR NOGUEIRA"",""Matr\u00edcula"":""1198"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286323""}","2021-07-29",2286323,84550,"10A090524"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FABRICIO GABRIELLI DA SILVA"",""Matr\u00edcula"":""1106"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286324""}","2021-07-29",2286324,84550,"10A090524"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FERNANDO MARTTOS DE SOUZA"",""Matr\u00edcula"":""1125"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286325""}","2021-07-29",2286325,84550,"10A090524"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FERNANDA CRISTINA SUAVINHA DA COSTA"",""Matr\u00edcula"":""1029"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286326""}","2021-07-29",2286326,84550,"10A090524"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GABRIEL DE JESUS LODI"",""Matr\u00edcula"":""1126"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286327""}","2021-07-29",2286327,84550,"10A090524"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GUILHERME PINHEIROS PASSOS DA SILVA"",""Matr\u00edcula"":""1085"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286328""}","2021-07-29",2286328,84550,"10A090524"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GEMERSON DENNER SANTOS SILVA"",""Matr\u00edcula"":""1170"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286329""}","2021-07-29",2286329,84550,"10A090524"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""GILBERTO CALANDRIA SPINELI"",""Matr\u00edcula"":""1032"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286330""}","2021-07-29",2286330,84550,"10A090524"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FLAVIO HENRIQUE FERREIRA"",""Matr\u00edcula"":""1044"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286316""}","2021-07-29",2286316,84549,"10A090601"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FRANCISCO SERGIO MOREIRA DA COSTA"",""Matr\u00edcula"":""1255"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286317""}","2021-07-29",2286317,84549,"10A090601"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FERNANDO BIONDI GOMES"",""Matr\u00edcula"":""1282"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286318""}","2021-07-29",2286318,84549,"10A090601"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FERNANDA CRISTINA BORSARI GOMES"",""Matr\u00edcula"":""1025"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286319""}","2021-07-29",2286319,84549,"10A090601"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FABRICIO GIUSEPPE GARCIA MASTROIANNI"",""Matr\u00edcula"":""1153"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286320""}","2021-07-29",2286320,84549,"10A090601"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FREDERICO CASSIS RIBEIRO SANTOS"",""Matr\u00edcula"":""1062"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286321""}","2021-07-29",2286321,84549,"10A090601"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FERNANDO RODRIGO FERRON"",""Matr\u00edcula"":""1103"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286322""}","2021-07-29",2286322,84549,"10A090601"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EDUARDO BORGES DA SILVA"",""Matr\u00edcula"":""1223"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286308""}","2021-07-29",2286308,84548,"10A090602"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EDUARDO MARCONDES DE JESUS BUARQUE"",""Matr\u00edcula"":""1116"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286309""}","2021-07-29",2286309,84548,"10A090602"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""ERICA DANTAS BARBOSA NASCIMENTO"",""Matr\u00edcula"":""1158"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286310""}","2021-07-29",2286310,84548,"10A090602"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EVARISTO DE SOUZA SANTOS FILHO"",""Matr\u00edcula"":""1112"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286311""}","2021-07-29",2286311,84548,"10A090602"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FRANCISCO MARCELO AGUILA RIBEIRO"",""Matr\u00edcula"":""1033"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286312""}","2021-07-29",2286312,84548,"10A090602"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FRANCISCO GERALDO DE OLIVEIRA LIMA"",""Matr\u00edcula"":""1107"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286313""}","2021-07-29",2286313,84548,"10A090602"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FABIOLA REGINA COSTA PEIXOTO"",""Matr\u00edcula"":""N\/I"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286314""}","2021-07-29",2286314,84548,"10A090602"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""FREDERICO RODARTE"",""Matr\u00edcula"":""N\/I"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286315""}","2021-07-29",2286315,84548,"10A090602"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EDUARDO PHILIPPE GIMENES"",""Matr\u00edcula"":""1089"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286303""}","2021-07-29",2286303,84547,"10A090603"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EDUARDO JOSE MARTINES DA SILVA"",""Matr\u00edcula"":""1179"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286304""}","2021-07-29",2286304,84547,"10A090603"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EISNER RICARDO BERTELLI"",""Matr\u00edcula"":""1193"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286305""}","2021-07-29",2286305,84547,"10A090603"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""ESTELA DE CARVALHO BOMFIM"",""Matr\u00edcula"":""1093"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286306""}","2021-07-29",2286306,84547,"10A090603"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EDUARDO DE OLIVEIRA SANTOS"",""Matr\u00edcula"":""1236"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286307""}","2021-07-29",2286307,84547,"10A090603"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DANILO ZONETI BARBOSA"",""Matr\u00edcula"":""1039"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286297""}","2021-07-29",2286297,84546,"10A090604"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DANIEL BUENO DA SILVA"",""Matr\u00edcula"":""1204"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286298""}","2021-07-29",2286298,84546,"10A090604"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DANIEL DE LIMA GOMES"",""Matr\u00edcula"":""1205"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286299""}","2021-07-29",2286299,84546,"10A090604"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DIOGO SANTOS DE JESUS"",""Matr\u00edcula"":""1152"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286300""}","2021-07-29",2286300,84546,"10A090604"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EMERSON MELO MACHADO"",""Matr\u00edcula"":""1122"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286301""}","2021-07-29",2286301,84546,"10A090604"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""EVERTON SANTOS VERONESE"",""Matr\u00edcula"":""1024"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286302""}","2021-07-29",2286302,84546,"10A090604"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DIEGO FLAVIO DE PAULA"",""Matr\u00edcula"":""1269"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286292""}","2021-07-29",2286292,84545,"10A090605"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DANILO ROGERIO DA SILVA ALVES"",""Matr\u00edcula"":""N\/I"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286293""}","2021-07-29",2286293,84545,"10A090605"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DOUGLAS SANTOS DA SILVA MICHALSKI"",""Matr\u00edcula"":""1294"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286294""}","2021-07-29",2286294,84545,"10A090605"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DAUT LOPES JUNIOR"",""Matr\u00edcula"":""1267"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286295""}","2021-07-29",2286295,84545,"10A090605"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DANILO DE SOUZA OLIVEIRA"",""Matr\u00edcula"":""1268"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286296""}","2021-07-29",2286296,84545,"10A090605"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DAIANE DIAS DE SOUZA"",""Matr\u00edcula"":""1183"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286285""}","2021-07-29",2286285,84544,"10A090606"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DIOGO ATANES"",""Matr\u00edcula"":""1150"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286286""}","2021-07-29",2286286,84544,"10A090606"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DENER SAO PEDRO TROQUATTE"",""Matr\u00edcula"":""1219"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286287""}","2021-07-29",2286287,84544,"10A090606"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DAVY ROBERTO DE MATOS MASSONETO"",""Matr\u00edcula"":""1244"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286288""}","2021-07-29",2286288,84544,"10A090606"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DAIANE LANFRED"",""Matr\u00edcula"":""1163"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286289""}","2021-07-29",2286289,84544,"10A090606"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DENILSON SOUZA BELO"",""Matr\u00edcula"":""1241"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286290""}","2021-07-29",2286290,84544,"10A090606"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DENNER DE MORAES SILVA"",""Matr\u00edcula"":""1124"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286291""}","2021-07-29",2286291,84544,"10A090606"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DEBORA SAAD SALOMAO"",""Matr\u00edcula"":""1076"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286278""}","2021-07-29",2286278,84543,"10A090607"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DEYVID FRANKLIN ARAUJO DE SOUZA"",""Matr\u00edcula"":""1281"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286279""}","2021-07-29",2286279,84543,"10A090607"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DANILO DE ASSIS"",""Matr\u00edcula"":""1194"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286280""}","2021-07-29",2286280,84543,"10A090607"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DAVID GARCIA ALONSO"",""Matr\u00edcula"":""1280"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286281""}","2021-07-29",2286281,84543,"10A090607"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DANIEL DE LUNA MARTINS VARGA"",""Matr\u00edcula"":""1232"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286282""}","2021-07-29",2286282,84543,"10A090607"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DAVID ALEXANDER KRYSZTAL"",""Matr\u00edcula"":""1201"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286283""}","2021-07-29",2286283,84543,"10A090607"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DIOGENES DE CARVALHO PEREIRA"",""Matr\u00edcula"":""1260"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286284""}","2021-07-29",2286284,84543,"10A090607"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CASSIO AURELIO CARDOSO BORGHI"",""Matr\u00edcula"":""1178"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286272""}","2021-07-29",2286272,84542,"10A090608"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CRISTOVAO MARIN"",""Matr\u00edcula"":""N\/I"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286273""}","2021-07-29",2286273,84542,"10A090608"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CAMILO TEIXEIRA DE MELO"",""Matr\u00edcula"":""1121"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286274""}","2021-07-29",2286274,84542,"10A090608"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DIEGO PEREIRA LOURENCO"",""Matr\u00edcula"":""1036"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286275""}","2021-07-29",2286275,84542,"10A090608"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DAIANE ROGERIO PEIXOTO"",""Matr\u00edcula"":""1038"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286276""}","2021-07-29",2286276,84542,"10A090608"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""DANILO ANSALONI DE AZEVEDO"",""Matr\u00edcula"":""1132"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286277""}","2021-07-29",2286277,84542,"10A090608"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CARLOS ALBERTO BERNARDO FILHO"",""Matr\u00edcula"":""1147"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286259""}","2021-07-29",2286259,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CESAR AUGUSTO SANCHES VILARIM"",""Matr\u00edcula"":""1129"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286260""}","2021-07-29",2286260,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CASSIO FERNANDO FERREIRA"",""Matr\u00edcula"":""1109"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286261""}","2021-07-29",2286261,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CESAR PETERLINI NOVAIS"",""Matr\u00edcula"":""1171"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286262""}","2021-07-29",2286262,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CLARA AGOSTINHO PINHA"",""Matr\u00edcula"":""1157"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286263""}","2021-07-29",2286263,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CLEITON RENERO"",""Matr\u00edcula"":""1118"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286264""}","2021-07-29",2286264,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CASSIO ANSELMO CARIELO"",""Matr\u00edcula"":""1117"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286265""}","2021-07-29",2286265,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CARLOS JEFFERSON DE ARRUDA"",""Matr\u00edcula"":""1221"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286266""}","2021-07-29",2286266,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CRISTIANO ALBERTO DE ANDRADE"",""Matr\u00edcula"":""1191"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286267""}","2021-07-29",2286267,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CAROLINA ODORIZE SAMPAIO"",""Matr\u00edcula"":""1128"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286268""}","2021-07-29",2286268,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CLOTER GONCALVES BARBOSA JUNIOR"",""Matr\u00edcula"":""1278"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286269""}","2021-07-29",2286269,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CARLOS ROBERTO OSHIKAVA"",""Matr\u00edcula"":""1288"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286270""}","2021-07-29",2286270,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""CLAUDIO HENRIQUE DE GODOY"",""Matr\u00edcula"":""1264"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286271""}","2021-07-29",2286271,84541,"10A090609"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""BRUNO PETERSON DA SILVA"",""Matr\u00edcula"":""1049"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286251""}","2021-07-29",2286251,84540,"10A090610"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""BRUNO ANTONIO LUIZ"",""Matr\u00edcula"":""1273"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286252""}","2021-07-29",2286252,84540,"10A090610"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""BEATRIZ DE FIGUEIREDO BUCHALLA"",""Matr\u00edcula"":""1196"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286253""}","2021-07-29",2286253,84540,"10A090610"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""BRUNO SOUZA SOBRAL"",""Matr\u00edcula"":""1239"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286254""}","2021-07-29",2286254,84540,"10A090610"
Betta Tecnologia,RECURSOS HUMANOS,Dossie de Colaborador,"{""Nome"":""BRUNO GOULART"",""Matr\u00edcula"":""N\/I"",""Data do Documento"":""29\/07\/2021"",""Etiqueta"":""2286255""}","2021-07-29",2286255,84540,"10A090610"
