"CLIENTE","SETOR","DOCUMENTO","metadata","document_date","ETIQUETA","CAIXA","ENDERECO"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""08 A 16 DE OUTUBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.38"",""Observa\u00e7\u00e3o"":null,""Data do Documento"":""16\/10\/2014"",""Etiqueta"":""2459273""}","2014-10-16",2459273,94600,"10A061103"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""30 A 31 DE DEZEMBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.48"",""Observa\u00e7\u00e3o"":""1412"",""Data do Documento"":""31\/12\/2014"",""Etiqueta"":""2459272""}","2014-12-31",2459272,94599,"10A061104"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""01 A 10 DE MARCO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.09"",""Observa\u00e7\u00e3o"":""1403"",""Data do Documento"":""10\/03\/2014"",""Etiqueta"":""2459271""}","2014-03-10",2459271,94598,"10A061105"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""19 A 25 DE MARCO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.11"",""Observa\u00e7\u00e3o"":""1403"",""Data do Documento"":""25\/03\/2014"",""Etiqueta"":""2459270""}","2014-03-25",2459270,94597,"10A061106"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""01 A 04 DE SETEMBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.32"",""Observa\u00e7\u00e3o"":""1409"",""Data do Documento"":""04\/09\/2014"",""Etiqueta"":""2459269""}","2014-09-04",2459269,94596,"10A061107"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""PROJETO DIFAL"",""C.D."":""05.570.714\/0008-25 \/ 05.570.714\/0001-59"",""Per\u00edodo"":null,""Ano"":""2017"",""Setor"":""FISCAL"",""Caixa Cliente"":""2017.01"",""Observa\u00e7\u00e3o"":""1.95"",""Data do Documento"":""31\/12\/2017"",""Etiqueta"":""2459268""}","2017-12-31",2459268,94595,"10A061108"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""19 A 25 DE SETEMBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.35"",""Observa\u00e7\u00e3o"":""1409"",""Data do Documento"":""25\/09\/2014"",""Etiqueta"":""2459267""}","2014-09-25",2459267,94594,"10A061109"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""08 A 15 DE ABRIL"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.12"",""Observa\u00e7\u00e3o"":""1304"",""Data do Documento"":""15\/04\/2013"",""Etiqueta"":""2459266""}","2013-04-15",2459266,94593,"10A061110"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE RMA"",""C.D."":null,""Per\u00edodo"":""AGOSTO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":null,""Observa\u00e7\u00e3o"":""1408 \/ 1.32"",""Data do Documento"":""31\/08\/2014"",""Etiqueta"":""2459265""}","2014-08-31",2459265,94592,"10A061111"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""11 A 18 DE NOVEMBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.42"",""Observa\u00e7\u00e3o"":""1411"",""Data do Documento"":""18\/11\/2014"",""Etiqueta"":""2459264""}","2014-11-18",2459264,94591,"10A061112"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE SERVICOS TOMADOS"",""C.D."":""05.570.714\/0001-59 \/ 05.570.714\/0002-30 \/ 05.570.714\/0007-44 \/ 05.570.714\/0008-25 \/ 05.570.714\/0009-06 \/ 05.570.714\/0010-40 \/ 05.570.714\/0011-20 \/ 05.570.714\/0012-01 \/ 05.570.714\/0013-92 \/ 05.570.714\/0014-73 \/ 05.570.714\/0015-54 \/ 05.570.714\/0017-16"",""Per\u00edodo"":""MARCO"",""Ano"":""2023"",""Setor"":""FISCAL"",""Caixa Cliente"":null,""Observa\u00e7\u00e3o"":""1.23"",""Data do Documento"":""31\/03\/2023"",""Etiqueta"":""2459263""}","2023-03-31",2459263,94590,"10A061113"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""01 A 05 DE ABRIL"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.11"",""Observa\u00e7\u00e3o"":""1304"",""Data do Documento"":""05\/04\/2013"",""Etiqueta"":""2459262""}","2013-04-05",2459262,94589,"10A061114"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""26 A 30 DE SETEMBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.36"",""Observa\u00e7\u00e3o"":""1409"",""Data do Documento"":""30\/09\/2014"",""Etiqueta"":""2459261""}","2014-09-30",2459261,94588,"10A061115"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""26 A 28 DE NOVEMBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.44"",""Observa\u00e7\u00e3o"":""1411"",""Data do Documento"":""28\/11\/2014"",""Etiqueta"":""2459260""}","2014-11-28",2459260,94587,"10A061116"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""FRETES"",""C.D."":null,""Per\u00edodo"":""SETEMBRO E OUTUBRO"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.47"",""Observa\u00e7\u00e3o"":""1309"",""Data do Documento"":""31\/10\/2013"",""Etiqueta"":""2459259""}","2013-10-31",2459259,94586,"10A061117"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""28 A 30 DE NOVEMBRO"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.41"",""Observa\u00e7\u00e3o"":""1311"",""Data do Documento"":""30\/11\/2013"",""Etiqueta"":""2459258""}","2013-11-30",2459258,94585,"10A061118"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""07 A 14 DE MAIO"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.16"",""Observa\u00e7\u00e3o"":""1305"",""Data do Documento"":""14\/05\/2013"",""Etiqueta"":""2459257""}","2013-05-14",2459257,94584,"10A061119"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""01 A 10 DE NOVEMBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.41"",""Observa\u00e7\u00e3o"":""1411"",""Data do Documento"":""10\/11\/2014"",""Etiqueta"":""2459256""}","2014-11-10",2459256,94583,"10A061120"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""05 A 11 DE SETEMBRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.33"",""Observa\u00e7\u00e3o"":""1409"",""Data do Documento"":""11\/09\/2014"",""Etiqueta"":""2459255""}","2014-09-11",2459255,94582,"10A061121"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""20 A 30 DE DEZEMBRO"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.44"",""Observa\u00e7\u00e3o"":""1312"",""Data do Documento"":""30\/12\/2013"",""Etiqueta"":""2459254""}","2013-12-30",2459254,94581,"10A061122"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""06 A 08 DE AGOSTO"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.28"",""Observa\u00e7\u00e3o"":""1308"",""Data do Documento"":""08\/08\/2013"",""Etiqueta"":""2459253""}","2013-08-08",2459253,94580,"10A061123"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""27 A 28 DE FEVEREIRO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.08"",""Observa\u00e7\u00e3o"":""1402"",""Data do Documento"":""28\/02\/2014"",""Etiqueta"":""2459252""}","2014-02-28",2459252,94579,"10A061124"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""ABRIL"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.022"",""Observa\u00e7\u00e3o"":""1104 - CAIXA 05 \/ 05"",""Data do Documento"":""30\/04\/2011"",""Etiqueta"":""2459251""}","2011-04-30",2459251,94578,"10A070101"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE RMA"",""C.D."":null,""Per\u00edodo"":""JULHO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":null,""Observa\u00e7\u00e3o"":""1218 \/ 1407 \/ 1.57"",""Data do Documento"":""31\/07\/2014"",""Etiqueta"":""2459250""}","2014-07-31",2459250,94577,"10A070102"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""02 A 09 DE DEZEMBRO"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.42"",""Observa\u00e7\u00e3o"":""1312"",""Data do Documento"":""09\/12\/2013"",""Etiqueta"":""2459249""}","2013-12-09",2459249,94576,"10A070103"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""SETEMBRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.048"",""Observa\u00e7\u00e3o"":""1109"",""Data do Documento"":""30\/09\/2011"",""Etiqueta"":""2459248""}","2011-09-30",2459248,94575,"10A070104"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""10 A 19 DE DEZEMBRO"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.43"",""Observa\u00e7\u00e3o"":""1312"",""Data do Documento"":""19\/12\/2013"",""Etiqueta"":""2459247""}","2013-12-19",2459247,94574,"10A070105"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""BOOK ESTADUAL ( PROJETO )"",""C.D."":""05.570.714\/0001-59"",""Per\u00edodo"":""JANEIRO A JUNHO"",""Ano"":""2016"",""Setor"":""FISCAL"",""Caixa Cliente"":null,""Observa\u00e7\u00e3o"":""1.56"",""Data do Documento"":""30\/06\/2016"",""Etiqueta"":""2459246""}","2016-06-30",2459246,94573,"10A070106"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE SERVICOS TOMADOS"",""C.D."":""05.570.714\/0008-25 \/ 05.570.714\/0009-06 \/ 05.570.714\/0007-44 \/ 05.570.714\/0011-20 \/ 05.570.714\/0010-40 \/ 05.570.714\/0001-60 \/ 05.570.714\/0002-30"",""Per\u00edodo"":""JANEIRO A JUNHO"",""Ano"":""2020"",""Setor"":""FISCAL"",""Caixa Cliente"":""2020.16"",""Observa\u00e7\u00e3o"":""0.11"",""Data do Documento"":""30\/06\/2020"",""Etiqueta"":""2459245""}","2020-06-30",2459245,94572,"10A070107"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""FRETES"",""C.D."":null,""Per\u00edodo"":""SETEMBRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.061"",""Observa\u00e7\u00e3o"":""1109 - CAIXA 001"",""Data do Documento"":""30\/09\/2011"",""Etiqueta"":""2459244""}","2011-09-30",2459244,94571,"10A070108"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""JULHO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.036"",""Observa\u00e7\u00e3o"":""1107 - CAIXA 02 \/ 06"",""Data do Documento"":""31\/07\/2011"",""Etiqueta"":""2459243""}","2011-07-31",2459243,94570,"10A070109"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE SERVICOS TOMADOS"",""C.D."":""10.429.089\/0001-60 \/ 20.902.639\/0001-70"",""Per\u00edodo"":""JANEIRO A DEZEMBRO"",""Ano"":""2021"",""Setor"":""FISCAL"",""Caixa Cliente"":""2021.26"",""Observa\u00e7\u00e3o"":""1.62"",""Data do Documento"":""31\/12\/2021"",""Etiqueta"":""2459242""}","2021-12-31",2459242,94569,"10A070110"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE RMA"",""C.D."":null,""Per\u00edodo"":""ABRIL"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":null,""Observa\u00e7\u00e3o"":""1375 \/ 1404 \/ 1.49"",""Data do Documento"":""30\/04\/2014"",""Etiqueta"":""2459241""}","2014-04-30",2459241,94568,"10A070111"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":null,""Per\u00edodo"":""11 A 21 DE JUNHO"",""Ano"":""2013"",""Setor"":""FISCAL"",""Caixa Cliente"":""2013.20"",""Observa\u00e7\u00e3o"":""1306"",""Data do Documento"":""21\/06\/2013"",""Etiqueta"":""2459240""}","2013-06-21",2459240,94567,"10A070112"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""MARCO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.014"",""Observa\u00e7\u00e3o"":""1103 - CAIXA 04 \/ 07"",""Data do Documento"":""31\/03\/2011"",""Etiqueta"":""2459239""}","2011-03-31",2459239,94566,"10A070113"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE SERVICOS TOMADOS E PRESTADOS"",""C.D."":""05.570.714\/0001-59 \/ 05.570.714\/0002-30 \/ 05.570.714\/0007-44 \/ 05.570.714\/0008-25 \/ 05.570.714\/0009-06 \/ 05.570.714\/0010-40 \/ 05.570.714\/0011-20 \/ 05.570.714\/0012-01 \/ 05.570.714\/0013-92 \/ 05.570.714\/0014-73 \/ 05.570.714\/0015-54 \/ 05.570.714\/0016-35 \/ 05.570.714\/0017-16"",""Per\u00edodo"":""MARCO"",""Ano"":""2022"",""Setor"":""FISCAL"",""Caixa Cliente"":""2022.22"",""Observa\u00e7\u00e3o"":""1.21"",""Data do Documento"":""31\/03\/2022"",""Etiqueta"":""2459238""}","2022-03-31",2459238,94565,"10A070114"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""01 A 06 DE MAIO"",""Ano"":""2014"",""Setor"":""FISCAL"",""Caixa Cliente"":""2014.17"",""Observa\u00e7\u00e3o"":""1405"",""Data do Documento"":""06\/05\/2014"",""Etiqueta"":""2459237""}","2014-05-06",2459237,94564,"10A070115"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""MAIO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.025"",""Observa\u00e7\u00e3o"":""1105 - CAIXA 03 \/ 06"",""Data do Documento"":""31\/05\/2011"",""Etiqueta"":""2459236""}","2011-05-31",2459236,94563,"10A070116"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""MARCO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.011"",""Observa\u00e7\u00e3o"":""1103 - CAIXA 01 \/ 07"",""Data do Documento"":""31\/03\/2011"",""Etiqueta"":""2459235""}","2011-03-31",2459235,94562,"10A070117"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""JUNHO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.032"",""Observa\u00e7\u00e3o"":""1106 - CAIXA 04 \/ 06"",""Data do Documento"":""30\/06\/2011"",""Etiqueta"":""2459234""}","2011-06-30",2459234,94561,"10A070118"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""OUTUBRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.055"",""Observa\u00e7\u00e3o"":""1110 - CAIXA 01 \/ 04"",""Data do Documento"":""31\/10\/2011"",""Etiqueta"":""2459233""}","2011-10-31",2459233,94560,"10A070119"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""FRETES"",""C.D."":null,""Per\u00edodo"":""JULHO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.060"",""Observa\u00e7\u00e3o"":""1107"",""Data do Documento"":""31\/07\/2011"",""Etiqueta"":""2459232""}","2011-07-31",2459232,94559,"10A070120"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""SETEMBRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.050"",""Observa\u00e7\u00e3o"":""1109 - CAIXA 03 \/ 07"",""Data do Documento"":""30\/09\/2011"",""Etiqueta"":""2459231""}","2011-09-30",2459231,94558,"10A070121"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""MAIO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.024"",""Observa\u00e7\u00e3o"":""1105 - CAIXA 02 \/ 06"",""Data do Documento"":""31\/05\/2011"",""Etiqueta"":""2459230""}","2011-05-31",2459230,94557,"10A070122"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""FEVEREIRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.009"",""Observa\u00e7\u00e3o"":""1102 - CAIXA 04 \/ 05"",""Data do Documento"":""28\/02\/2011"",""Etiqueta"":""2459229""}","2011-02-28",2459229,94556,"10A070123"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""AGOSTO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.043"",""Observa\u00e7\u00e3o"":""1108 - CAIXA 03 \/ 07 "",""Data do Documento"":""31\/08\/2011"",""Etiqueta"":""2459228""}","2011-08-31",2459228,94555,"10A070124"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""ABRIL"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.018"",""Observa\u00e7\u00e3o"":""1104 - CAIXA 01 \/ 05"",""Data do Documento"":""30\/04\/2011"",""Etiqueta"":""2459227""}","2011-04-30",2459227,94554,"10A070201"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""JANEIRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.005"",""Observa\u00e7\u00e3o"":""1101 - CAIXA 05 \/ 05"",""Data do Documento"":""31\/01\/2011"",""Etiqueta"":""2459226""}","2011-01-31",2459226,94553,"10A070202"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""JANEIRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.002"",""Observa\u00e7\u00e3o"":""1101 - CAIXA 02 \/ 05"",""Data do Documento"":""31\/01\/2011"",""Etiqueta"":""2459225""}","2011-01-31",2459225,94552,"10A070203"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""BOOK ESTADUAL"",""C.D."":""05.570.714\/0008-25"",""Per\u00edodo"":""JANEIRO A JUNHO"",""Ano"":""2016"",""Setor"":""FISCAL"",""Caixa Cliente"":""2018.41"",""Observa\u00e7\u00e3o"":""0.52"",""Data do Documento"":""30\/06\/2016"",""Etiqueta"":""2459224""}","2016-06-30",2459224,94551,"10A070204"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""JANEIRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.001"",""Observa\u00e7\u00e3o"":""1101 - CAIXA 01 \/ 05"",""Data do Documento"":""31\/01\/2011"",""Etiqueta"":""2459223""}","2011-01-31",2459223,94550,"10A070205"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""JULHO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.039"",""Observa\u00e7\u00e3o"":""1107 - CAIXA 05 \/ 06"",""Data do Documento"":""31\/07\/2011"",""Etiqueta"":""2459222""}","2011-07-31",2459222,94549,"10A070206"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""SETEMBRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.051"",""Observa\u00e7\u00e3o"":""1109 - CAIXA 04 \/ 07"",""Data do Documento"":""30\/09\/2011"",""Etiqueta"":""2459221""}","2011-09-30",2459221,94548,"10A070207"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE SERVICOS TOMADOS"",""C.D."":""05.570.714\/0001-59"",""Per\u00edodo"":""NOVEMBRO E DEZEMBRO"",""Ano"":""2020"",""Setor"":""FISCAL"",""Caixa Cliente"":""2020.70"",""Observa\u00e7\u00e3o"":""0.12"",""Data do Documento"":""31\/12\/2020"",""Etiqueta"":""2459220""}","2020-12-31",2459220,94547,"10A070208"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""MAIO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.027"",""Observa\u00e7\u00e3o"":""1105 - CAIXA 05 \/ 06"",""Data do Documento"":""31\/05\/2011"",""Etiqueta"":""2459219""}","2011-05-31",2459219,94546,"10A070209"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""MARCO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.015"",""Observa\u00e7\u00e3o"":""1103 - CAIXA 05 \/ 07"",""Data do Documento"":""31\/03\/2011"",""Etiqueta"":""2459218""}","2011-03-31",2459218,94545,"10A070210"
KABUM COMERCIO ELETRONICO S.A.,FISCAL,Documentos Fiscais,"{""Assunto"":""NOTAS FISCAIS DE ENTRADA"",""C.D."":""SAO PAULO"",""Per\u00edodo"":""FEVEREIRO"",""Ano"":""2011"",""Setor"":""FISCAL"",""Caixa Cliente"":""2011.008"",""Observa\u00e7\u00e3o"":""1102 - CAIXA 03 \/ 05"",""Data do Documento"":""28\/02\/2011"",""Etiqueta"":""2459217""}","2011-02-28",2459217,94544,"10A070211"
